1444190907,2015-10-07 04:08:27,19.25,20.44,3829.01,595
1444191578,2015-10-07 04:19:38,19.25,20.32,3828.19,594
1444192250,2015-10-07 04:30:50,19.25,20.23,3831.10,594
1444192921,2015-10-07 04:42:01,19.25,20.23,3824.06,594
1444193593,2015-10-07 04:53:13,19.25,20.25,3823.40,594
1444194264,2015-10-07 05:04:24,19.25,20.23,3827.40,594
1444194936,2015-10-07 05:15:36,19.25,20.23,3820.79,594
1444195607,2015-10-07 05:26:47,19.25,20.23,3820.29,594
1444196278,2015-10-07 05:37:58,19.00,20.23,3819.75,594
1444196950,2015-10-07 05:49:10,19.25,20.23,3815.58,594
1444197621,2015-10-07 06:00:21,19.25,20.23,3818.93,594
1444198293,2015-10-07 06:11:33,19.25,20.23,3817.87,594
1444198964,2015-10-07 06:22:44,19.25,20.23,3816.55,594
1444199635,2015-10-07 06:33:55,19.25,20.23,3818.79,594
1444200307,2015-10-07 06:45:07,19.25,20.23,3824.27,594
1444200978,2015-10-07 06:56:18,19.50,20.25,3825.31,594
1444201650,2015-10-07 07:07:30,19.50,20.32,3826.75,594
1444202321,2015-10-07 07:18:41,19.50,20.28,3825.13,594
1444202993,2015-10-07 07:29:53,19.75,20.32,3824.50,594
1444203665,2015-10-07 07:41:05,19.75,20.32,3833.19,594
1444204336,2015-10-07 07:52:16,19.75,20.56,3835.22,594
1444205008,2015-10-07 08:03:28,19.75,20.32,3837.47,594
1444205679,2015-10-07 08:14:39,19.75,20.32,3838.65,594
1444206351,2015-10-07 08:25:51,19.75,20.32,3838.88,594
1444207023,2015-10-07 08:37:03,20.00,20.38,3839.20,594
1444207694,2015-10-07 08:48:14,20.25,20.40,3838.31,594
1444208366,2015-10-07 08:59:26,20.00,20.40,3840.05,594
1444209038,2015-10-07 09:10:38,20.25,20.40,3839.56,594
1444209709,2015-10-07 09:21:49,20.50,20.40,3847.19,594
1444210381,2015-10-07 09:33:01,20.75,20.49,3848.66,594
1444211053,2015-10-07 09:44:13,20.75,20.49,3850.60,594
1444211725,2015-10-07 09:55:25,20.50,20.49,3854.78,594
1444212396,2015-10-07 10:06:36,20.75,20.51,3851.64,594
1444213068,2015-10-07 10:17:48,21.00,20.49,3856.22,594
1444213740,2015-10-07 10:29:00,20.50,20.52,3849.01,594
1444214412,2015-10-07 10:40:12,20.50,20.49,3849.49,594
1444215084,2015-10-07 10:51:24,20.75,20.58,3843.25,594
1444215756,2015-10-07 11:02:36,20.50,20.58,3849.96,594
1444216428,2015-10-07 11:13:48,21.00,20.66,3840.49,594
1444217100,2015-10-07 11:25:00,21.00,20.58,3850.03,593
1444217771,2015-10-07 11:36:11,21.00,20.96,3879.47,594
1444218443,2015-10-07 11:47:23,20.75,21.01,3883.68,593
1444219115,2015-10-07 11:58:35,21.00,21.18,3865.95,594
1444219787,2015-10-07 12:09:47,22.00,21.44,3887.12,594
1444220460,2015-10-07 12:21:00,22.50,21.18,3858.13,594
1444221132,2015-10-07 12:32:12,22.25,21.27,3873.20,594
1444221804,2015-10-07 12:43:24,22.50,21.18,3881.59,593
1444222477,2015-10-07 12:54:37,22.50,21.15,3893.16,593
1444223149,2015-10-07 13:05:49,21.75,20.84,3899.50,593
1444223821,2015-10-07 13:17:01,21.25,20.92,3902.67,593
1444224493,2015-10-07 13:28:13,21.50,20.84,3902.59,594
1444225165,2015-10-07 13:39:25,21.25,21.34,3907.53,594
1444225837,2015-10-07 13:50:37,21.00,20.92,3910.10,594
1444226509,2015-10-07 14:01:49,21.25,21.30,3908.36,594
1444227181,2015-10-07 14:13:01,21.50,21.01,3900.59,593
1444227853,2015-10-07 14:24:13,21.75,21.01,3901.63,593
1444228525,2015-10-07 14:35:25,21.25,21.10,3914.17,593
1444229197,2015-10-07 14:46:37,21.00,21.01,3909.84,593
1444229869,2015-10-07 14:57:49,21.00,20.92,3909.70,593
1444230541,2015-10-07 15:09:01,20.75,20.99,3922.55,593
1444231213,2015-10-07 15:20:13,20.75,21.01,3920.00,593
1444231884,2015-10-07 15:31:24,20.50,21.01,3918.96,593
1444232556,2015-10-07 15:42:36,20.50,20.94,3918.07,593
1444233228,2015-10-07 15:53:48,20.25,20.92,3919.33,593
1444233900,2015-10-07 16:05:00,20.25,20.92,3917.48,593
1444234571,2015-10-07 16:16:11,20.50,20.91,3918.12,594
1444235243,2015-10-07 16:27:23,20.25,20.97,3927.71,594
1444235915,2015-10-07 16:38:35,20.00,20.92,3919.55,593
1444236586,2015-10-07 16:49:46,20.00,20.92,3920.94,593
1444237258,2015-10-07 17:00:58,20.00,20.92,3920.43,593
1444237930,2015-10-07 17:12:10,20.00,20.92,3919.12,593
1444238601,2015-10-07 17:23:21,19.75,20.97,3913.09,594
1444239273,2015-10-07 17:34:33,19.75,20.84,3909.82,593
1444239945,2015-10-07 17:45:45,19.75,20.71,3909.26,593
1444240616,2015-10-07 17:56:56,19.75,20.84,3921.26,593
1444241288,2015-10-07 18:08:08,19.75,20.80,3916.82,593
1444241959,2015-10-07 18:19:19,19.75,20.75,3926.15,594
1444242631,2015-10-07 18:30:31,19.75,20.75,3920.58,593
1444243302,2015-10-07 18:41:42,19.75,20.75,3922.39,593
1444243974,2015-10-07 18:52:54,19.75,20.75,3921.63,593
1444244645,2015-10-07 19:04:05,19.75,20.75,3936.29,593
1444245317,2015-10-07 19:15:17,19.50,20.75,3928.81,593
1444245988,2015-10-07 19:26:28,19.50,20.66,3909.50,593
1444246660,2015-10-07 19:37:40,19.50,20.66,3894.27,593
